id	image_id	caption	height	width	file_name	coco_url
318929	63965	A woman holding a plate of cake covered in frosting.	427	640	COCO_val2014_000000063965.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000063965.jpg
318953	355123	a frying pan with an egg that has a double yolk	480	640	COCO_val2014_000000355123.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000355123.jpg
319122	242940	A stop sign at an intersection, with Hammer time and a person's picture displayed on the sign	480	640	COCO_val2014_000000242940.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000242940.jpg
319181	157653	A man talking on a cell phone while walking down a street.	428	640	COCO_val2014_000000157653.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000157653.jpg
319245	412531	a single parking meter sitting next to some plants and a tree	480	640	COCO_val2014_000000412531.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000412531.jpg
319319	454610	Two boats filled with lots of fresh produce floating on a river.	333	500	COCO_val2014_000000454610.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000454610.jpg
319420	64898	Two children who are on wake boards in the ocean.	427	640	COCO_val2014_000000064898.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000064898.jpg
319423	85813	The couple is skiing down the hill together.	640	609	COCO_val2014_000000085813.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000085813.jpg
319614	353067	A man riding a skateboard through the air at a skate park.	640	424	COCO_val2014_000000353067.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000353067.jpg
319684	29030	An upside down and right side up picture of a boy holding a phone.	483	640	COCO_val2014_000000029030.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000029030.jpg
319685	226278	A man on a tennis court at night time.	640	478	COCO_val2014_000000226278.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000226278.jpg
319699	259216	The woman has many bananas and other fruit at her stand.	482	640	COCO_val2014_000000259216.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000259216.jpg
320658	231161	In a grassy field stand 2 giraffes and 2 llamas.	500	375	COCO_val2014_000000231161.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000231161.jpg
320780	483375	a large body of water with boats floating within it	362	640	COCO_val2014_000000483375.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000483375.jpg
320797	562155	A person in a car wearing dark glasses, a shirt, and tie.	640	480	COCO_val2014_000000562155.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000562155.jpg
320802	538792	A red and black motorcycle parked near another bike.	480	640	COCO_val2014_000000538792.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000538792.jpg
320877	377427	A man at a table with several dishes of food.	640	480	COCO_val2014_000000377427.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000377427.jpg
320948	50942	two males on computers and a gray keyboard	480	640	COCO_val2014_000000050942.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000050942.jpg
321762	241319	A bathroom sink with two toothbrushes facing each other.	476	640	COCO_val2014_000000241319.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000241319.jpg
322153	421681	A couple of suit cases sitting on top of a wooden block.	375	500	COCO_val2014_000000421681.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000421681.jpg
322195	337662	A few people in a kitchen preparing a table and checking food in an oven.	427	640	COCO_val2014_000000337662.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000337662.jpg
322483	491765	A plate of fried fish over a bed of french fries with some sauce in a can.	480	640	COCO_val2014_000000491765.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000491765.jpg
322611	458487	A baseball player holding a bat next to a ball.	428	640	COCO_val2014_000000458487.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000458487.jpg
322616	294032	A couple of men sitting at a table talking on cell phones.	480	640	COCO_val2014_000000294032.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000294032.jpg
322617	21483	A yellow and white train traveling down train tracks.	480	640	COCO_val2014_000000021483.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000021483.jpg
322713	230701	A man and woman sitting at a table with cellphone and beers.	375	500	COCO_val2014_000000230701.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000230701.jpg
322828	169331	A person and some vehicles on a road.	480	640	COCO_val2014_000000169331.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000169331.jpg
322922	553075	A white plate holding a cheese pizza on a table.	375	500	COCO_val2014_000000553075.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000553075.jpg
323146	277080	The woman is eating a piece of pizza.	457	640	COCO_val2014_000000277080.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000277080.jpg
323180	248767	People standing on the corner with lights and pedestrian crossing near a construction site.	375	500	COCO_val2014_000000248767.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000248767.jpg
323329	409181	A herd of zebra standing on a field.	426	640	COCO_val2014_000000409181.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000409181.jpg
323547	479078	A brown horse being jumped over a fence rail in a competition.	400	600	COCO_val2014_000000479078.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000479078.jpg
323781	432724	A couple of wild animals and a zebra standing on grass.	424	640	COCO_val2014_000000432724.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000432724.jpg
324162	349841	A public bus driving on a city street.	483	640	COCO_val2014_000000349841.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000349841.jpg
324484	139306	A footlong sandwich on a piece of paper next to a serrated knife.	480	640	COCO_val2014_000000139306.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000139306.jpg
324531	40042	A cat sitting behind a pair of slippers on a blue towel.	640	534	COCO_val2014_000000040042.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000040042.jpg
324781	178578	A person wearing a beige ski hat driving a car.	480	640	COCO_val2014_000000178578.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000178578.jpg
324919	494269	A bathroom with a toilet, sink and trashcan in it.	640	427	COCO_val2014_000000494269.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000494269.jpg
325099	194559	A bed with several items of cloth arranged as hearts on top.	426	640	COCO_val2014_000000194559.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000194559.jpg
325358	228011	A brown and white cow walking down a busy street.	480	640	COCO_val2014_000000228011.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000228011.jpg
325468	310669	Two big brown horses pulling a cart filled with people.	375	500	COCO_val2014_000000310669.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000310669.jpg
325521	202825	A woman in yellow shirt and white shorts holding a pole.	640	409	COCO_val2014_000000202825.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000202825.jpg
326107	91267	A room with a couch, chair and television.	427	640	COCO_val2014_000000091267.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000091267.jpg
326206	294035	A boy standing up on a open refrigerator.	640	456	COCO_val2014_000000294035.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000294035.jpg
326534	285433	A toilet with a black seat cover next to a sink.	480	640	COCO_val2014_000000285433.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000285433.jpg
326954	363241	A lady eating a slice of deep dish pizza.	640	425	COCO_val2014_000000363241.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000363241.jpg
327158	547102	A group of flowers in a vase sitting on a well varnished table.	640	640	COCO_val2014_000000547102.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000547102.jpg
327598	122606	A bus going to crosstown parked on side of road.	480	640	COCO_val2014_000000122606.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000122606.jpg
327731	138397	Many old fashion nick-knacks are all neatly placed.	480	640	COCO_val2014_000000138397.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000138397.jpg
327906	279437	A small neat bedroom for an adult	500	375	COCO_val2014_000000279437.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000279437.jpg
328083	381529	two men in suits standing next to each other	427	640	COCO_val2014_000000381529.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000381529.jpg
328120	56092	Horses kicking up dirt and grass, behind a fence.	259	640	COCO_val2014_000000056092.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000056092.jpg
328181	412551	A view of a street at night shows a yellow fire hydrant.	425	640	COCO_val2014_000000412551.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000412551.jpg
328637	383223	A group of men on a field playing baseball.	333	500	COCO_val2014_000000383223.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000383223.jpg
328843	213843	A chocolate cake with cream and wafers on top.	480	640	COCO_val2014_000000213843.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000213843.jpg
329334	306749	A man and baby are by an oversize teddy bear.	640	428	COCO_val2014_000000306749.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000306749.jpg
329450	333924	A man on a surfboard on a wave in the water.	271	640	COCO_val2014_000000333924.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000333924.jpg
330458	139872	A dog laying on grass near a flying disc.	480	640	COCO_val2014_000000139872.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000139872.jpg
331102	6460	a person riding a surf board on a wave	427	640	COCO_val2014_000000006460.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000006460.jpg
331844	26640	Someone is using a small grill to melt his sandwich.	640	433	COCO_val2014_000000026640.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000026640.jpg
332428	172408	A man in black hovers over a skateboard while they are both in the air.	428	640	COCO_val2014_000000172408.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000172408.jpg
332740	210276	A cat in a suitcase during a sunny day.	640	480	COCO_val2014_000000210276.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000210276.jpg
332807	29833	A woman is holding a small bunch of fruit.	640	480	COCO_val2014_000000029833.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000029833.jpg
332817	430583	A rusty old red fire hydrant in the weeds.	375	500	COCO_val2014_000000430583.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000430583.jpg
333142	137120	A man flying through the air while riding a snowboard.	425	640	COCO_val2014_000000137120.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000137120.jpg
333211	460361	a baseball batter at citifield is about to hit the baseball	359	640	COCO_val2014_000000460361.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000460361.jpg
333538	169690	A little girl sitting on top of a bench in a  park.	640	427	COCO_val2014_000000169690.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000169690.jpg
333837	41011	A man in an English suit and bowler riding a horse.	500	469	COCO_val2014_000000041011.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000041011.jpg
334239	72832	There are many flavors of donuts on the paper.	427	640	COCO_val2014_000000072832.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000072832.jpg
334310	242510	A large white dog statue sitting next to a clock.	458	640	COCO_val2014_000000242510.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000242510.jpg
334330	458388	three donuts and five donut holes on a plate	427	640	COCO_val2014_000000458388.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000458388.jpg
334534	13168	The high speed passenger train is bound for New York.	612	612	COCO_val2014_000000013168.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000013168.jpg
334648	44952	three men dressed like cowboys riding on horses	434	640	COCO_val2014_000000044952.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000044952.jpg
334866	386227	Cows and sheep graze a snowy field on a cloudy day	309	640	COCO_val2014_000000386227.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000386227.jpg
335187	94651	A couple of cats standing on top of a desk.	480	640	COCO_val2014_000000094651.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000094651.jpg
335196	32577	A woman standing on a tennis court holding a racquet.	375	500	COCO_val2014_000000032577.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000032577.jpg
335320	551622	Two small elephants standing in a river soaking wet.	393	500	COCO_val2014_000000551622.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000551622.jpg
335397	256859	a baby zebra walking between two bigger zebras	427	640	COCO_val2014_000000256859.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000256859.jpg
335469	110618	A snowboarder with his snowboard attached to his feet sitting on a slope.	427	640	COCO_val2014_000000110618.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000110618.jpg
335491	345136	a toddler wearing a hat sitting in the dry grass	427	640	COCO_val2014_000000345136.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000345136.jpg
335875	39726	A danish dessert with frosting that is partially eaten	427	640	COCO_val2014_000000039726.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000039726.jpg
336094	421431	there is a an standing on top of a mountain	375	500	COCO_val2014_000000421431.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000421431.jpg
336444	122390	a cat laying down stretched out near a laptop	375	500	COCO_val2014_000000122390.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000122390.jpg
336762	365047	A train moving along a track near a field.	413	640	COCO_val2014_000000365047.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000365047.jpg
336835	49759	a boy is preparing to serve a volley ball	457	640	COCO_val2014_000000049759.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000049759.jpg
337058	472216	A lady skiing with other ladies on a snowy hill.	640	425	COCO_val2014_000000472216.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000472216.jpg
337076	350959	People walking in a field surrounded by a stone wall near a cow.	340	640	COCO_val2014_000000350959.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000350959.jpg
337427	459136	A steel bench sitting next to a wall.	640	480	COCO_val2014_000000459136.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000459136.jpg
337462	24652	A group of cattle grazing in a field behind a fence.	480	640	COCO_val2014_000000024652.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000024652.jpg
337594	299838	A man wearing a blue shirt and white shorts playing tennis.	499	640	COCO_val2014_000000299838.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000299838.jpg
337744	215906	a woman in a gray top is playing tennis	640	426	COCO_val2014_000000215906.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000215906.jpg
338047	64842	A beautiful woman standing in a field on green grass.	500	333	COCO_val2014_000000064842.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000064842.jpg
338068	109434	A bathroom with a large mirror above a white sink.	640	427	COCO_val2014_000000109434.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000109434.jpg
338136	223764	A woman brushing her teeth while wearing a towel on her head.	460	640	COCO_val2014_000000223764.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000223764.jpg
338168	249964	A group of brown cows standing on top of a lush green field.	640	493	COCO_val2014_000000249964.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000249964.jpg
338239	222322	A group of people walking along  a beach covered in umbrellas.	431	640	COCO_val2014_000000222322.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000222322.jpg
338466	81766	A large black dog with long hair standing on steps.	480	640	COCO_val2014_000000081766.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000081766.jpg
338503	171962	A city bus driving down a road with bikes fixed to it's front.	480	640	COCO_val2014_000000171962.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000171962.jpg
338552	530439	a man sitting at a table using a laptop computer.	258	459	COCO_val2014_000000530439.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000530439.jpg
338574	96785	A couple of women standing next to each other in front of a store.	435	640	COCO_val2014_000000096785.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000096785.jpg
338826	248382	A woman in orange sari on a park bench.	640	426	COCO_val2014_000000248382.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000248382.jpg
338849	334769	A man holding a tennis racquet no a tennis court.	640	427	COCO_val2014_000000334769.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000334769.jpg
339168	5644	A boy flying through the air with his skateboard as it flips around.	427	640	COCO_val2014_000000005644.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000005644.jpg
339290	108864	Two elephants cross tusks in confrontation in a field	480	640	COCO_val2014_000000108864.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000108864.jpg
339479	161990	Train with four cars traveling through the wooded area.	427	640	COCO_val2014_000000161990.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000161990.jpg
339903	203845	An old brown building has a clock on it.	438	640	COCO_val2014_000000203845.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000203845.jpg
340081	26045	A long line of white urinals in a public restroom.	344	459	COCO_val2014_000000026045.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000026045.jpg
340308	13632	A small round ceramic glass vase on a surface.	640	424	COCO_val2014_000000013632.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000013632.jpg
340366	530259	Plates with food on, a cup of coffee, and plastic utensils on a wood table.	480	640	COCO_val2014_000000530259.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000530259.jpg
340703	286001	A doll sitting at a table with a Happy New Year note	455	500	COCO_val2014_000000286001.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000286001.jpg
340732	549055	A man on a surfboard in the water.	304	640	COCO_val2014_000000549055.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000549055.jpg
340733	99807	A person with skis in the snow with two dogs.	427	640	COCO_val2014_000000099807.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000099807.jpg
340773	187533	A man on a surfboard is on top of a wave.	640	480	COCO_val2014_000000187533.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000187533.jpg
341164	210081	Snow skiers in line skiing down a mountain range.	480	640	COCO_val2014_000000210081.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000210081.jpg
341503	479848	There are condiments at a hot dog stand	640	424	COCO_val2014_000000479848.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000479848.jpg
341543	509192	A woman is standing on a kitchen floor.	640	359	COCO_val2014_000000509192.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000509192.jpg
341900	453507	A black cat wearing a little party hat.	426	640	COCO_val2014_000000453507.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000453507.jpg
341988	469603	A brown horse looking out of a window in his stall.	640	428	COCO_val2014_000000469603.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000469603.jpg
342246	86835	The large building has many windows and a white door.	427	640	COCO_val2014_000000086835.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000086835.jpg
342444	27438	Two sheep one with a bell tied to its neck walking in a green field.	315	640	COCO_val2014_000000027438.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000027438.jpg
342765	114891	A small dog lies on a pillow near a toy banana.	480	640	COCO_val2014_000000114891.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000114891.jpg
343006	335450	Two brown ponies in grassy field next to a fence.	428	640	COCO_val2014_000000335450.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000335450.jpg
343060	165351	Sliced bananas sit on top of a pastry dish on a plate.	612	612	COCO_val2014_000000165351.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000165351.jpg
343336	125755	A tray of cupcakes is set on top of a kitchen counter.	480	640	COCO_val2014_000000125755.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000125755.jpg
343430	566450	An old style refrigerator that is holding beverages.	424	640	COCO_val2014_000000566450.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000566450.jpg
343559	158288	Two litle girls laying in a bed with beige sheets.	424	640	COCO_val2014_000000158288.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000158288.jpg
343697	119345	a train sitting on a train track next to some trees	426	640	COCO_val2014_000000119345.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000119345.jpg
343825	261178	A clock tower looms underneath a clear sky.	427	640	COCO_val2014_000000261178.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000261178.jpg
344004	316365	A person working at an airport, outside of an airplane.	500	375	COCO_val2014_000000316365.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000316365.jpg
344070	373075	A shirtless man grilling a lot of chicken breasts.	480	640	COCO_val2014_000000373075.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000373075.jpg
344096	237230	A couple vases of flowers on a counter next to a bar.	383	640	COCO_val2014_000000237230.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000237230.jpg
344132	380834	A black and white photo of four people, one rowing along a lake.	359	640	COCO_val2014_000000380834.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000380834.jpg
344469	240329	An unmanned boat is in the ocean water.	360	640	COCO_val2014_000000240329.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000240329.jpg
345218	448205	A renovated propeller airplane flying in a blue sky	384	640	COCO_val2014_000000448205.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000448205.jpg
345314	487422	A tall giraffe in a green grassy field.	640	480	COCO_val2014_000000487422.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000487422.jpg
345322	540006	A woman is preparing food as two young boys stand by and watch.	640	480	COCO_val2014_000000540006.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000540006.jpg
345356	258346	A dreary, rainy day by the water, with people under an umbrella.	640	428	COCO_val2014_000000258346.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000258346.jpg
345378	183166	Two people riding a scooter on the road while holding an umbrella.	480	640	COCO_val2014_000000183166.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000183166.jpg
345418	484434	many people standing together holding open umbrellas	324	640	COCO_val2014_000000484434.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000484434.jpg
345426	16356	two kids standing outside flying a kite during the day	640	427	COCO_val2014_000000016356.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000016356.jpg
345488	289073	A close up of a red fire hydrant next to a light pole.	500	326	COCO_val2014_000000289073.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000289073.jpg
345701	268322	A cabana-styled bedroom looks light and airy.	366	640	COCO_val2014_000000268322.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000268322.jpg
345983	305978	A giraffe is walking in a grassy field as a cow is laying down.	480	640	COCO_val2014_000000305978.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000305978.jpg
346186	107247	The double decker bus is heading south through the mountainous region of California.	400	640	COCO_val2014_000000107247.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000107247.jpg
346340	50006	Looking out over a bay with many tourist boats moored	480	640	COCO_val2014_000000050006.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000050006.jpg
346693	213351	A desk with three computer monitors, stacks of books and a phone.	427	640	COCO_val2014_000000213351.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000213351.jpg
346968	466585	A pier stands in the ocean while people wade in the water.	435	640	COCO_val2014_000000466585.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000466585.jpg
347236	116279	A large jetliner flying through a cloudy blue sky.	425	640	COCO_val2014_000000116279.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000116279.jpg
347384	386204	Woman with a backpack on sits on the curb moving her skateboard	392	640	COCO_val2014_000000386204.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000386204.jpg
347387	353321	A woman sitting next to a  man on top of a purple bench.	480	640	COCO_val2014_000000353321.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000353321.jpg
347427	203131	A pizza and coffee on a tray of some sort.	425	640	COCO_val2014_000000203131.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000203131.jpg
347512	1176	View of a skateboarder igrinding a rail through a lens	640	426	COCO_val2014_000000001176.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000001176.jpg
347520	372706	There are some cars and trucks parked at a bus depot	429	640	COCO_val2014_000000372706.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000372706.jpg
347581	367128	A pregnant women takes a selfie wearing a black tank top.	640	478	COCO_val2014_000000367128.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000367128.jpg
347825	522232	a person washing a parked motorcycle on a concrete road	640	480	COCO_val2014_000000522232.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000522232.jpg
347936	230976	A chalk sign is placed outside on a wall advertising a restaurant.	640	480	COCO_val2014_000000230976.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000230976.jpg
348059	85298	A little girl standing on a tennis court holding a racquet.	640	424	COCO_val2014_000000085298.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000085298.jpg
348302	229385	A red fire hydrant stands on the sidewalk by the street.	640	480	COCO_val2014_000000229385.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000229385.jpg
348308	257137	A white bowl filled with rice and vegetables.	480	640	COCO_val2014_000000257137.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000257137.jpg
348401	437393	a carousel horse has a rose in its mane	640	480	COCO_val2014_000000437393.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000437393.jpg
348402	494345	a cat is climbing from a window sill on top of a toilet seat	480	640	COCO_val2014_000000494345.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000494345.jpg
348632	469609	A pole that has a bunch of street signs on it.	375	500	COCO_val2014_000000469609.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000469609.jpg
348675	38574	A tray topped with a Micheal Jackson hat and matching glove.	528	640	COCO_val2014_000000038574.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000038574.jpg
348827	567603	A yellow cat is looking at a black cat with something on its head.	457	500	COCO_val2014_000000567603.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000567603.jpg
348874	332300	A clock mounted on the side of a tall building under a blue sky.	478	640	COCO_val2014_000000332300.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000332300.jpg
348983	351609	a bunch of already peeled oranges grouped together	333	500	COCO_val2014_000000351609.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000351609.jpg
348998	213605	A bus parked next to a white building with red trimming.	640	480	COCO_val2014_000000213605.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000213605.jpg
349295	369345	a black couch with a red pillow and blue blanket	480	640	COCO_val2014_000000369345.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000369345.jpg
349328	174371	A woman in camouflage showing a device to young women.	511	640	COCO_val2014_000000174371.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000174371.jpg
349580	297595	A person on a surfboard is surfing on a crashing wave.	427	640	COCO_val2014_000000297595.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000297595.jpg
349600	464515	The couple is riding the motorcycle together.	325	640	COCO_val2014_000000464515.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000464515.jpg
349660	312868	A desk with two laptops and a computer monitor with keyboard.	480	640	COCO_val2014_000000312868.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000312868.jpg
349782	78741	A grey and white cat sitting next to keyboard and computer monitor.	449	600	COCO_val2014_000000078741.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000078741.jpg
349819	504142	Black and white puppy snuggled between a blanket and a pillow.	484	640	COCO_val2014_000000504142.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000504142.jpg
349915	263211	A giraffe walking through a lush green field.	426	640	COCO_val2014_000000263211.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000263211.jpg
349929	304725	A traffic light sitting next to a chair on a hard wood floor.	600	400	COCO_val2014_000000304725.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000304725.jpg
349968	283038	A red stop sign sitting on top of a green planter.	281	500	COCO_val2014_000000283038.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000283038.jpg
